,property_name,link,area,address
680,3 Bedroom House for sale in Sohna Road,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sohna-road-gurgaon-31500-sq-ft-r8-spid-Z25158470,(1003 sq.m.) Plot Area,"Sector 63a, Sohna Road, Gurgaon, Haryana"
681,3 Bedroom House for sale in Sector 43 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-landmark-house-sector-43-gurgaon-1080-sq-ft-r2-spid-F44144971,(100 sq.m.) Plot Area,"1251, C Block, Sushant Lok, Gurugram, Haryana 122002, Sector 43 Gurgaon, Gurgaon, Haryana"
682,2 Bedroom House for sale in Baldev Nagar,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-baldev-nagar-gurgaon-225-sq-ft-r2-spid-Z57259810,(21 sq.m.) Plot Area,"324/15, Baldev Nagar, Gurgaon, Haryana"
683,2 Bedroom House for sale in Ashok Vihar Phase 3 Extension,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-ashok-vihar-phase-3-extension-gurgaon-999-sq-ft-spid-T53352198,(93 sq.m.) Plot Area,"G1 Block , House No 49, Ashok Vihar Phase 3 Extension, Gurgaon, Haryana"
684,10 Bedroom House for sale in Sohna Road,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-sohna-road-gurgaon-1065-sq-ft-spid-E61723906,(99 sq.m.) Plot Area,"Rbsm Colony, Sohna Road, Gurgaon, Haryana"
685,5 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-2295-sq-ft-r17-spid-R28894103,(213 sq.m.) Plot Area,"Shahtoot Marg, DLF Phase 1, Gurgaon, Haryana"
686,4 Bedroom House for sale in Sector 109 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-5400-sq-ft-spid-O61456382,(502 sq.m.) Plot Area,"Sector 109 Gurgaon, Gurgaon, Haryana"
687,"1 Bedroom House for sale in laxmna vihar, phase 2",https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-473-sq-ft-spid-O61126478,(44 sq.m.) Plot Area,"12 Min Distance From Iffco Chowk, laxmna vihar, phase 2, Gurgaon, Haryana"
688,7 Bedroom House for sale in Surat Nagar 1,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-surat-nagar-1-gurgaon-1170-sq-ft-r2-spid-R45538915,(109 sq.m.) Plot Area,"House No. 5215, Gali No.12, Surat Nagar 1, Gurgaon, Haryana"
689,2 Bedroom House for sale in Palam Vihar Extension,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-extension-west-zone-rwa-palam-vihar-extension-gurgaon-1125-sq-ft-spid-E60561574,(105 sq.m.) Plot Area,"Palam Vihar Extension, Gurgaon, Haryana"
690,4 Bedroom House for sale in Sector 17B Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-17b-gurgaon-4516-sq-ft-r1-spid-G57921422,(420 sq.m.) Plot Area,"Sector 17B Gurgaon, Gurgaon, Haryana"
691,5 Bedroom House for sale in Mianwali Colony,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-mianwali-colony-gurgaon-1350-sq-ft-r3-spid-V38945981,(125 sq.m.) Plot Area,"Mianwali Colony, Gurgaon, Haryana"
692,5 Bedroom House for sale in Sector 50 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-50-gurgaon-7000-sq-ft-spid-A58935812,(650 sq.m.) Built-up Area,"South City 2, Sector 50 Gurgaon, Gurgaon, Haryana"
693,5 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-4518-sq-ft-spid-S69813254,(420 sq.m.) Plot Area,"Best Old Maintained Kothi, DLF Phase 2, Gurgaon, Haryana"
694,16 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/16-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-2844-sq-ft-spid-D69809916,(264 sq.m.) Plot Area,"Luxurious Builder Floor, DLF Phase 1, Gurgaon, Haryana"
695,16 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/16-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-city-phase-1-gurgaon-4518-sq-ft-spid-I69809690,(420 sq.m.) Plot Area,"Full Building Best Deal, DLF Phase 1, Gurgaon, Haryana"
696,6 Bedroom House for sale in DLF Phase 4,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-4-dlf-city-phase-4-gurgaon-3240-sq-ft-spid-V69808282,(301 sq.m.) Plot Area,"Best Deal, DLF Phase 4, Gurgaon, Haryana"
697,5 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-2700-sq-ft-spid-H69802660,(251 sq.m.) Plot Area,"Kothi, DLF Phase 2, Gurgaon, Haryana"
698,6 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-city-phase-1-gurgaon-4518-sq-ft-spid-N69761704,(420 sq.m.) Plot Area,"Brand New Deal, DLF Phase 1, Gurgaon, Haryana"
699,9 Bedroom House for sale in Palam Vihar,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-1557-sq-ft-spid-B69812818,(145 sq.m.) Plot Area,"Palam Vihar, Gurgaon, Haryana"
700,6 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-4518-sq-ft-spid-A69373938,(420 sq.m.) Plot Area,"Brand New Duplex Kothi, DLF Phase 1, Gurgaon, Haryana"
701,8 Bedroom House for sale in South City 1,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-3240-sq-ft-spid-I69453422,(301 sq.m.) Plot Area,"South City 1, Gurgaon, Haryana"
702,5 Bedroom House for sale in Sector 54 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-the-palm-springs-sector-54-gurgaon-400-sq-ft-spid-O69272000,(37 sq.m.) Plot Area,"Sector 54 Gurgaon, Gurgaon, Haryana"
703,3 Bedroom House for sale in Sector 40 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-40-gurgaon-900-sq-ft-spid-Z67028886,(84 sq.m.) Plot Area,"Sector 40 Gurgaon, Gurgaon, Haryana"
704,6 Bedroom House for sale in Sector 51 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-51-gurgaon-900-sq-ft-spid-L69209886,(84 sq.m.) Plot Area,"Sector 51 Gurgaon, Gurgaon, Haryana"
705,4 Bedroom House for sale in Sector 112 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-experion-windchants-sector-112-gurgaon-6350-sq-ft-r5-spid-B58185836,(590 sq.m.) Built-up Area,"1610, Sector 112 Gurgaon, Gurgaon, Haryana"
706,12 Bedroom House for sale in Uppals Southend,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-uppal-southend-uppals-southend-gurgaon-2115-sq-ft-spid-S69579994,(196 sq.m.) Plot Area,"Uppals Southend, Gurgaon, Haryana"
707,8 Bedroom House for sale in Sector 105 Gurgaon,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-sector-105-gurgaon-540-sq-ft-spid-S67594896,(50 sq.m.) Plot Area,"C 93 B, Sector 105 Gurgaon, Gurgaon, Haryana"
708,4 Bedroom House for sale in Nirvana Country,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-cedar-crest-nirvana-country-gurgaon-4500-sq-ft-spid-T69882738,(418 sq.m.) Plot Area,"Nirvana Country, Gurgaon, Haryana"
709,12 Bedroom House for sale in Sector 46 Gurgaon,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-1845-sq-ft-spid-U69342108,(171 sq.m.) Plot Area,"Sector 46 Gurgaon, Gurgaon, Haryana"
710,5 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-1800-sq-ft-spid-I68736378,(167 sq.m.) Plot Area,"East Facing Duplex Villa, DLF Phase 2, Gurgaon, Haryana"
711,4 Bedroom House for sale in Sector 17B Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-17b-gurgaon-31500-sq-ft-spid-W69409658,(418 sq.m.) Plot Area,"Sector 17B Gurgaon, Gurgaon, Haryana"
712,5 Bedroom House for sale in Sector 109 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-6228-sq-ft-spid-E70108668,(579 sq.m.) Plot Area,"Sector 109 Gurgaon, Gurgaon, Haryana"
713,3 Bedroom House for sale in Sector 63A Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-birla-navya-sector-63-a-gurgaon-2494-sq-ft-spid-E70048784,(232 sq.m.) Carpet Area,"Sector 63A Gurgaon, Gurgaon, Haryana"
714,3 Bedroom House for sale in Sector 82 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-2160-sq-ft-r2-spid-I65064814,(201 sq.m.) Plot Area,"Sector 82 Gurgaon, Gurgaon, Haryana"
715,8 Bedroom House for sale in Malibu Town,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-malibu-towne-malibu-town-gurgaon-3240-sq-ft-spid-M69463338,(301 sq.m.) Plot Area,"Cedar Drive, Malibu Town, Gurgaon, Haryana"
716,4 Bedroom House for sale in Sushant Lok Phase 2,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-2-gurgaon-60-sq-ft-spid-R68970126,(6 sq.m.) Plot Area,"Sushant Lok Phase 2, Gurgaon, Haryana"
717,4 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-2700-sq-ft-r2-spid-I66317624,(251 sq.m.) Plot Area,"Xyz, DLF Phase 1, Gurgaon, Haryana"
718,9 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-1935-sq-ft-spid-J68736140,(180 sq.m.) Plot Area,"West Facing Floorwise, DLF Phase 2, Gurgaon, Haryana"
719,9 Bedroom House for sale in Sector 45 Gurgaon,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-45-gurgaon-1836-sq-ft-r5-spid-L63995514,(171 sq.m.) Plot Area,"Sector 45 Gurgaon, Gurgaon, Haryana"
720,5 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-9000-sq-ft-r2-spid-F66657698,(836 sq.m.) Plot Area,"Sector 48 Gurgaon, Gurgaon, Haryana"
721,5 Bedroom House for sale in Sector 109 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-3600-sq-ft-spid-D70111744,(334 sq.m.) Plot Area,"Sector 109 Gurgaon, Gurgaon, Haryana"
722,4 Bedroom House for sale in Sector 82 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-india-next-sector-82-gurgaon-3900-sq-ft-spid-O69921822,(33 sq.m.) Plot Area,"Block S, Sector 82 Gurgaon, Gurgaon, Haryana"
723,5 Bedroom House for sale in Sector 14 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-14-gurgaon-2250-sq-ft-spid-E69326398,(209 sq.m.) Plot Area,"Sector 14 Gurgaon, Gurgaon, Haryana"
724,4 Bedroom House for sale in Ansal Plaza,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-gurgaon-2500-sq-ft-spid-J69794574,(232 sq.m.) Plot Area,"Ansal Plaza, Gurgaon, Haryana"
725,5 Bedroom House for sale in Sector 66 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-3150-sq-ft-r4-spid-P64342250,(293 sq.m.) Plot Area,"Sector 66 Gurgaon, Gurgaon, Haryana"
726,5 Bedroom House for sale in Sector 72 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-6300-sq-ft-spid-L68310156,(585 sq.m.) Plot Area,"6300 Sqft Sky Duplex, 5bhk With Pool, Sector 72 Gurgaon, Gurgaon, Haryana"
727,4 Bedroom House for sale in South City 1,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-3240-sq-ft-spid-J69424116,(301 sq.m.) Plot Area,"South City 1, Gurgaon, Haryana"
728,2 Bedroom House for sale in Sector-33 Sohna,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-central-park-flower-valley-cerise-floors-sector-33-sohna-gurgaon-1210-sq-ft-spid-I70191298,(112 sq.m.) Built-up Area,"Sector-33 Sohna, Gurgaon, Haryana"
729,4 Bedroom House for sale in Laxman Vihar Phase 2,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-phase-2-gurgaon-2250-sq-ft-spid-G69479028,(209 sq.m.) Plot Area,"1032, Laxman Vihar Phase 2, Gurgaon, Haryana"
730,5 Bedroom House for sale in Sector 56 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-56-gurgaon-1512-sq-ft-spid-G69897394,(140 sq.m.) Plot Area,"Sector 56 Gurgaon, Gurgaon, Haryana"
731,6 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-city-phase-1-gurgaon-4518-sq-ft-r1-spid-P68648594,(420 sq.m.) Plot Area,"Block-Ab108, DLF Phase 1, Gurgaon, Haryana"
732,9 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-2-gurgaon-52200-sq-ft-spid-Q69161092,(180 sq.m.) Plot Area,"Dlf Phase 2, DLF Phase 2, Gurgaon, Haryana"
733,6 Bedroom House for sale in Sector 55 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-55-gurgaon-2700-sq-ft-spid-A69673016,(251 sq.m.) Plot Area,"Sector 55 Gurgaon, Gurgaon, Haryana"
734,3 Bedroom House for sale in A Block Sushant Lok Phase 1,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-a-block-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-A69769046,(180 sq.m.) Built-up Area,"A Block Sushant Lok Phase 1, Gurgaon, Haryana"
735,3 Bedroom House for sale in Ansal Plaza,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-gurgaon-2000-sq-ft-spid-U69824112,(186 sq.m.) Plot Area,"Ansal Plaza, Gurgaon, Haryana"
736,4 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-7000-sq-ft-spid-O69199536,(650 sq.m.) Plot Area,"Sector 48 Gurgaon, Gurgaon, Haryana"
737,16 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/16-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-gurgaon-3600-sq-ft-spid-V69088836,(336 sq.m.) Plot Area,"Dlf Phase 1, DLF Phase 1, Gurgaon, Haryana"
738,2 Bedroom House for sale in Sector 10A Gurgaon,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-10-a-gurgaon-900-sq-ft-spid-G69173270,(84 sq.m.) Plot Area,"Sector 10A Gurgaon, Gurgaon, Haryana"
739,4 Bedroom House for sale in Sector 49 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-eros-rosewood-city-sector-49-gurgaon-540-sq-ft-spid-G68941850,(50 sq.m.) Plot Area,"E-103, Sector 49 Gurgaon, Gurgaon, Haryana"
740,4 Bedroom House for sale in Sector 103 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-satya-the-hermitage-sector-103-gurgaon-3222-sq-ft-spid-G69957692,(299 sq.m.) Plot Area,"001, Sector 103 Gurgaon, Gurgaon, Haryana"
741,4 Bedroom House for sale in Sector 82 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-india-next-sector-82-gurgaon-3240-sq-ft-spid-W69922318,(301 sq.m.) Plot Area,"Block S, Sector 82 Gurgaon, Gurgaon, Haryana"
742,12 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-250-sq-ft-spid-B69226594,(23 sq.m.) Plot Area,"Kkmb108, DLF Phase 2, Gurgaon, Haryana"
743,3 Bedroom House for sale in Sushant Lok Phase 2,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-2-gurgaon-2160-sq-ft-spid-B69565628,(201 sq.m.) Plot Area,"Sushant Lok Phase 2, Gurgaon, Haryana"
744,4 Bedroom House for sale in Sector 65 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-emaar-emerald-hills-sector-65-gurgaon-3600-sq-ft-spid-P69832028,(334 sq.m.) Plot Area,"Villa, Sector 65 Gurgaon, Gurgaon, Haryana"
745,4 Bedroom House for sale in Palam Vihar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansal-api-spanish-court-palam-vihar-gurgaon-12735-sq-ft-r18-spid-J12592219,(145 sq.m.) Plot Area,"A, Block Ansals Palam Vihar, Palam Vihar, Gurgaon, Haryana"
746,6 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-11286-sq-ft-spid-F69574832,(1049 sq.m.) Plot Area,"Sushant Lok 1, Sushant Lok Phase 1, Gurgaon, Haryana"
747,9 Bedroom House for sale in Sector 27 Gurgaon,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-27-gurgaon-3042-sq-ft-spid-R69688626,(283 sq.m.) Plot Area,"Sector 27 Gurgaon, Gurgaon, Haryana"
748,11 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/11-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-3000-sq-ft-spid-L69656870,(51 sq.m.) Plot Area,"Sushant Lok Phase 1, Gurgaon, Haryana"
749,5 Bedroom House for sale in Sushant Lok Phase 3,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-3-gurgaon-3438-sq-ft-spid-E69994668,(319 sq.m.) Plot Area,"Corner Villa, Sushant Lok Phase 3, Gurgaon, Haryana"
750,6 Bedroom House for sale in Sushant Lok Phase 3,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-3-gurgaon-2700-sq-ft-spid-J69994418,(251 sq.m.) Plot Area,"North East, Sushant Lok Phase 3, Gurgaon, Haryana"
751,6 Bedroom House for sale in Greenwood City,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-greenwood-city-gurgaon-2475-sq-ft-spid-O69958494,(230 sq.m.) Plot Area,"Block-A Facing 1000yd Belt, Greenwood City, Gurgaon, Haryana"
752,5 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-1350-sq-ft-spid-Z70105996,(125 sq.m.) Plot Area,"K Block, DLF Phase 2, Gurgaon, Haryana"
753,4 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-2-gurgaon-1800-sq-ft-spid-Q70088736,(167 sq.m.) Plot Area,"K Block, DLF Phase 2, Gurgaon, Haryana"
754,4 Bedroom House for sale in Sector 67A Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-4s-aradhya-homes-sector-67-a-gurgaon-2700-sq-ft-spid-U68242934,(251 sq.m.) Plot Area,"K101, Sector 67A Gurgaon, Gurgaon, Haryana"
755,4 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3222-sq-ft-r1-spid-G66835430,(299 sq.m.) Plot Area,"001, Sector 48 Gurgaon, Gurgaon, Haryana"
756,4 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-402-sq-ft-spid-O69990870,(37 sq.m.) Plot Area,"Lmn108, DLF Phase 2, Gurgaon, Haryana"
757,3 Bedroom House for sale in Sector 49 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-eros-rosewood-villas-sector-49-gurgaon-154-sq-ft-spid-T69768202,(14 sq.m.) Plot Area,"D Block, Sector 49 Gurgaon, Gurgaon, Haryana"
758,12 Bedroom House for sale in Sector 46 Gurgaon,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-2367-sq-ft-spid-Z69365702,(220 sq.m.) Plot Area,"Sector 46 Gurgaon, Gurgaon, Haryana"
759,9 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-city-phase-2-gurgaon-1935-sq-ft-spid-N69848890,(180 sq.m.) Plot Area,"East Facing Stilt Plus 3 Floors, DLF Phase 2, Gurgaon, Haryana"
760,6 Bedroom House for sale in Sector 67 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-ireo-victory-valley-sector-67-gurgaon-3600-sq-ft-spid-B69710388,(334 sq.m.) Plot Area,"Sector 67 Gurgaon, Gurgaon, Haryana"
761,8 Bedroom House for sale in Sector 46 Gurgaon,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-2385-sq-ft-spid-W70005554,(222 sq.m.) Plot Area,"Sector 46 Gurgaon, Gurgaon, Haryana"
762,5 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-2-gurgaon-1350-sq-ft-spid-R70162684,(125 sq.m.) Plot Area,"DLF Phase 2, Gurgaon, Haryana"
763,3 Bedroom House for sale in Palam Vihar,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-1557-sq-ft-spid-E69690248,(145 sq.m.) Plot Area,"Palam Vihar, Gurgaon, Haryana"
764,6 Bedroom House for sale in DLF Phase 1,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-city-phase-1-gurgaon-4518-sq-ft-spid-D69943676,(420 sq.m.) Plot Area,"Abc108, DLF Phase 1, Gurgaon, Haryana"
